Symbol	Timeframe	ObsTime	RefTop	RefBot	Range	RefDir	Ext	RetracePips	RetracePct	Type	SeqType	InsideCount	LookaheadUsed	GapSize	HighMomentum	SameDirSupport	NearestFibPct	NearestFibDistPct	ValidSetup	InvalidReason	Volume	Spread_pips
NZDUSD	H4	2025-07-21T16:00:00	0.59752	0.59512	0.00240	Bull	0.59617	135.0	56.2500	Retracement	Single	0	1	0.00000	0	true	61.80	5.5500	true		10675	125.00
NZDUSD	H4	2025-07-21T12:00:00	0.59660	0.59493	0.00167	Bull	0.59512	148.0	88.6228	Retracement	Single	0	1	0.00000	0	true	78.60	10.0228	true		7317	125.00
NZDUSD	H4	2025-07-21T08:00:00	0.59510	0.59374	0.00136	Bull	0.59493	17.0	12.5000	Retracement	Single	0	1	0.00000	0	true	23.60	11.1000	true		7773	125.00
NZDUSD	H4	2025-07-18T20:00:00	0.59899	0.59635	0.00264	Bear	0.59653	18.0	6.8182	Retracement	Single	0	1	0.00000	0	true	23.60	16.7818	true		4134	125.00
NZDUSD	H4	2025-07-18T12:00:00	0.59662	0.59463	0.00199	Bull	0.59632	30.0	15.0754	Retracement	Single	0	1	0.00000	0	true	23.60	8.5246	true		7163	125.00
NZDUSD	H4	2025-07-18T08:00:00	0.59624	0.59493	0.00131	Bull	0.59463	161.0	122.9008	Extension	Engulf	0	1	0.00000	0	true	100.00	22.9008	true		7433	125.00
NZDUSD	H4	2025-07-18T04:00:00	0.59548	0.59243	0.00305	Bull	0.59493	55.0	18.0328	Retracement	Single	0	1	0.00000	0	true	23.60	5.5672	true		6992	125.00
NZDUSD	H4	2025-07-17T20:00:00	0.59311	0.59099	0.00212	Bull	0.59220	91.0	42.9245	Retracement	Gap	1	2	0.00001	0	true	38.20	4.7245	true		4432	125.00
NZDUSD	H4	2025-07-17T12:00:00	0.59326	0.59084	0.00242	Bear	0.59260	176.0	72.7273	Retracement	Single	0	1	0.00000	0	true	78.60	5.8727	true		8368	125.00
NZDUSD	H4	2025-07-17T08:00:00	0.59409	0.59105	0.00304	Bear	0.59326	221.0	72.6974	Retracement	Single	0	1	0.00000	0	true	78.60	5.9026	true		9949	125.00
NZDUSD	H4	2025-07-17T04:00:00	0.59473	0.59285	0.00188	Bear	0.59409	124.0	65.9574	Retracement	Single	0	1	0.00000	0	true	61.80	4.1574	true		9203	125.00
NZDUSD	H4	2025-07-16T12:00:00	0.59541	0.59388	0.00153	Bear	0.59477	89.0	58.1699	Retracement	Single	0	1	0.00000	0	true	61.80	3.6301	true		8708	125.00
NZDUSD	H4	2025-07-16T08:00:00	0.59628	0.59430	0.00198	Bear	0.59541	111.0	56.0606	Retracement	Single	0	1	0.00000	0	true	61.80	5.7394	true		7325	125.00
NZDUSD	H4	2025-07-16T00:00:00	0.59501	0.59397	0.00104	Bull	0.59425	76.0	73.0769	Retracement	Single	0	1	0.00000	0	true	78.60	5.5231	true		4344	125.00
NZDUSD	H4	2025-07-15T12:00:00	0.59986	0.59742	0.00244	Bull	0.59860	126.0	51.6393	Retracement	Single	0	1	0.00000	0	true	50.00	1.6393	true		9279	125.00
NZDUSD	H4	2025-07-14T16:00:00	0.59952	0.59798	0.00154	Bear	0.59879	81.0	52.5974	Retracement	Single	0	1	0.00000	0	true	50.00	2.5974	true		9600	125.00
NZDUSD	H4	2025-07-10T20:00:00	0.60240	0.59953	0.00287	Bull	0.60193	47.0	16.3763	Retracement	Single	0	1	0.00000	0	true	23.60	7.2237	true		4704	125.00
NZDUSD	H4	2025-07-10T04:00:00	0.60104	0.59953	0.00151	Bull	0.59995	109.0	72.1854	Retracement	Inside	1	2	0.00000	0	true	78.60	6.4146	true		6173	125.00
NZDUSD	H4	2025-07-10T00:00:00	0.60058	0.59905	0.00153	Bull	0.59953	105.0	68.6275	Retracement	Single	0	1	0.00000	0	true	61.80	6.8275	true		5579	125.00
NZDUSD	H4	2025-07-09T16:00:00	0.60024	0.59800	0.00224	Bear	0.60075	275.0	122.7679	Extension	Single	0	1	0.00000	0	true	100.00	22.7679	true		11827	125.00
NZDUSD	H4	2025-07-09T12:00:00	0.60093	0.59881	0.00212	Bear	0.60024	143.0	67.4528	Retracement	Single	0	1	0.00000	0	true	61.80	5.6528	true		8125	125.00
NZDUSD	H4	2025-07-08T16:00:00	0.60221	0.60045	0.00176	Bear	0.60101	56.0	31.8182	Retracement	Single	0	1	0.00000	0	true	38.20	6.3818	true		15950	125.00
NZDUSD	H4	2025-07-08T04:00:00	0.60153	0.59889	0.00264	Bull	0.60026	127.0	48.1061	Retracement	Single	0	1	0.00000	0	true	50.00	1.8939	true		8446	125.00
NZDUSD	H4	2025-07-07T20:00:00	0.60156	0.59911	0.00245	Bear	0.60044	133.0	54.2857	Retracement	Single	0	1	0.00000	0	true	50.00	4.2857	true		8626	125.00
NZDUSD	H4	2025-07-07T08:00:00	0.60431	0.60081	0.00350	Bear	0.60156	75.0	21.4286	Retracement	Single	0	1	0.00000	0	true	23.60	2.1714	true		9649	125.00
NZDUSD	H4	2025-07-07T04:00:00	0.60580	0.60385	0.00195	Bear	0.60431	46.0	23.5897	Retracement	Single	0	1	0.00000	0	true	23.60	0.0103	true		8394	125.00
NZDUSD	H4	2025-07-04T12:00:00	0.60783	0.60561	0.00222	Bear	0.60665	104.0	46.8468	Retracement	Single	0	1	0.00000	0	true	50.00	3.1532	true		7131	125.00
NZDUSD	H4	2025-07-04T08:00:00	0.60802	0.60623	0.00179	Bear	0.60783	160.0	89.3855	Retracement	Single	0	1	0.00000	0	true	100.00	10.6145	true		8395	125.00
NZDUSD	H4	2025-07-03T20:00:00	0.60758	0.60359	0.00399	Bull	0.60584	174.0	43.6090	Retracement	Inside	1	2	0.00000	0	true	38.20	5.4090	true		1611	125.00
NZDUSD	H4	2025-07-03T00:00:00	0.60914	0.60767	0.00147	Bull	0.60803	111.0	75.5102	Retracement	Single	0	1	0.00000	0	true	78.60	3.0898	true		3869	125.00
NZDUSD	H4	2025-07-02T20:00:00	0.60793	0.60503	0.00290	Bull	0.60767	26.0	8.9655	Retracement	Single	0	1	0.00000	0	true	23.60	14.6345	true		4570	125.00
NZDUSD	H4	2025-07-02T12:00:00	0.61015	0.60730	0.00285	Bear	0.60767	37.0	12.9825	Retracement	Single	0	1	0.00000	0	true	23.60	10.6175	true		12230	125.00
NZDUSD	H4	2025-07-02T08:00:00	0.61048	0.60891	0.00157	Bear	0.61015	124.0	78.9809	Retracement	Single	0	1	0.00000	0	true	78.60	0.3809	true		8430	125.00
NZDUSD	H4	2025-07-02T00:00:00	0.60981	0.60807	0.00174	Bull	0.60900	81.0	46.5517	Retracement	Single	0	1	0.00000	0	true	50.00	3.4483	true		4204	125.00
NZDUSD	H4	2025-07-01T16:00:00	0.61191	0.60987	0.00204	Bear	0.61039	52.0	25.4902	Retracement	Single	0	1	0.00000	0	true	23.60	1.8902	true		17989	125.00
NZDUSD	H4	2025-07-01T00:00:00	0.60976	0.60827	0.00149	Bull	0.60728	248.0	166.4430	Extension	Single	0	1	0.00000	0	true	100.00	66.4430	true		4121	125.00
NZDUSD	H4	2025-06-30T20:00:00	0.60895	0.60557	0.00338	Bull	0.60827	68.0	20.1183	Retracement	Single	0	1	0.00000	0	true	23.60	3.4817	true		5627	125.00
NZDUSD	H4	2025-06-30T12:00:00	0.60845	0.60614	0.00231	Bear	0.60707	93.0	40.2597	Retracement	Single	0	1	0.00000	0	true	38.20	2.0597	true		8609	125.00
NZDUSD	H4	2025-06-30T04:00:00	0.60696	0.60461	0.00235	Bull	0.60599	97.0	41.2766	Retracement	Single	0	1	0.00000	0	true	38.20	3.0766	true		9810	125.00
NZDUSD	H4	2025-06-27T20:00:00	0.60716	0.60508	0.00208	Bear	0.60624	116.0	55.7692	Retracement	Single	0	1	0.00000	0	true	50.00	5.7692	true		8395	125.00
NZDUSD	H4	2025-06-27T16:00:00	0.60722	0.60528	0.00194	Bear	0.60716	188.0	96.9072	Retracement	Single	0	1	0.00000	0	true	100.00	3.0928	true		14002	125.00
NZDUSD	H4	2025-06-26T08:00:00	0.60644	0.60279	0.00365	Bull	0.60412	232.0	63.5616	Retracement	Single	0	1	0.00000	0	true	61.80	1.7616	true		13531	125.00
NZDUSD	H4	2025-06-26T04:00:00	0.60563	0.60242	0.00321	Bull	0.60279	284.0	88.4735	Retracement	Single	0	1	0.00000	0	true	78.60	9.8735	true		10752	125.00
NZDUSD	H4	2025-06-26T00:00:00	0.60412	0.60224	0.00188	Bull	0.60242	170.0	90.4255	Retracement	Single	0	1	0.00000	0	true	100.00	9.5745	true		5142	125.00
NZDUSD	H4	2025-06-25T20:00:00	0.60283	0.60088	0.00195	Bull	0.60224	59.0	30.2564	Retracement	Single	0	1	0.00000	0	true	23.60	6.6564	true		6333	125.00
NZDUSD	H4	2025-06-25T04:00:00	0.60198	0.59998	0.00200	Bull	0.60126	72.0	36.0000	Retracement	Single	0	1	0.00000	0	true	38.20	2.2000	true		9664	125.00
NZDUSD	H4	2025-06-24T20:00:00	0.60401	0.60080	0.00321	Bear	0.60233	153.0	47.6636	Retracement	Single	0	1	0.00000	0	true	50.00	2.3364	true		5146	125.00
NZDUSD	H4	2025-06-24T12:00:00	0.60326	0.60065	0.00261	Bull	0.60209	117.0	44.8276	Retracement	Single	0	1	0.00000	0	true	50.00	5.1724	true		10393	125.00
NZDUSD	H4	2025-06-24T08:00:00	0.60162	0.59883	0.00279	Bull	0.60065	97.0	34.7670	Retracement	Single	0	1	0.00000	0	true	38.20	3.4330	true		16206	125.00
NZDUSD	H4	2025-06-24T04:00:00	0.60006	0.59592	0.00414	Bull	0.59883	123.0	29.7101	Retracement	Single	0	1	0.00000	0	true	23.60	6.1101	true		11395	125.00
NZDUSD	H4	2025-06-24T00:00:00	0.59794	0.59370	0.00424	Bull	0.59592	202.0	47.6415	Retracement	Single	0	1	0.00000	0	true	50.00	2.3585	true		9972	125.00
NZDUSD	H4	2025-06-23T20:00:00	0.59538	0.58910	0.00628	Bull	0.59370	168.0	26.7516	Retracement	Single	0	1	0.00000	0	true	23.60	3.1516	true		13880	125.00
NZDUSD	H4	2025-06-23T12:00:00	0.59340	0.59106	0.00234	Bear	0.59124	18.0	7.6923	Retracement	Single	0	1	0.00000	0	true	23.60	15.9077	true		15746	125.00
NZDUSD	H4	2025-06-23T08:00:00	0.59569	0.59147	0.00422	Bear	0.59340	193.0	45.7346	Retracement	Single	0	1	0.00000	0	true	50.00	4.2654	true		14482	125.00
NZDUSD	H4	2025-06-20T20:00:00	0.59921	0.59627	0.00294	Bear	0.59753	126.0	42.8571	Retracement	Single	0	1	0.00000	0	true	38.20	4.6571	true		5161	125.00
NZDUSD	H4	2025-06-20T16:00:00	0.60000	0.59854	0.00146	Bear	0.59921	67.0	45.8904	Retracement	Single	0	1	0.00000	0	true	50.00	4.1096	true		13442	125.00
NZDUSD	H4	2025-06-20T12:00:00	0.60080	0.59894	0.00186	Bear	0.60000	106.0	56.9892	Retracement	Single	0	1	0.00000	0	true	61.80	4.8108	true		9531	125.00
NZDUSD	H4	2025-06-20T04:00:00	0.60049	0.59732	0.00317	Bull	0.59858	191.0	60.2524	Retracement	Single	0	1	0.00000	0	true	61.80	1.5476	true		7101	125.00
NZDUSD	H4	2025-06-20T00:00:00	0.59915	0.59644	0.00271	Bull	0.59732	183.0	67.5277	Retracement	Single	0	1	0.00000	0	true	61.80	5.7277	true		5095	125.00
NZDUSD	H4	2025-06-19T16:00:00	0.59876	0.59671	0.00205	Bear	0.59800	129.0	62.9268	Retracement	Single	0	1	0.00000	0	true	61.80	1.1268	true		10708	125.00
NZDUSD	H4	2025-06-19T12:00:00	0.59951	0.59628	0.00323	Bear	0.59876	248.0	76.7802	Retracement	Inside	1	2	0.00000	0	true	78.60	1.8198	true		10693	125.00
NZDUSD	H4	2025-06-19T08:00:00	0.60182	0.59813	0.00369	Bear	0.59951	138.0	37.3984	Retracement	Single	0	1	0.00000	0	true	38.20	0.8016	true		13908	125.00
NZDUSD	H4	2025-06-19T04:00:00	0.60321	0.60160	0.00161	Bear	0.60182	22.0	13.6646	Retracement	Single	0	1	0.00000	0	true	23.60	9.9354	true		12652	125.00
NZDUSD	H4	2025-06-19T00:00:00	0.60556	0.60154	0.00402	Bear	0.60321	167.0	41.5423	Retracement	Inside	1	2	0.00000	0	true	38.20	3.3423	true		5517	125.00
NZDUSD	H4	2025-06-18T16:00:00	0.60319	0.60165	0.00154	Bull	0.60194	125.0	81.1688	Retracement	Single	0	1	0.00000	0	true	78.60	2.5688	true		18481	125.00
NZDUSD	H4	2025-06-18T00:00:00	0.60371	0.60087	0.00284	Bear	0.60302	215.0	75.7042	Retracement	Single	0	1	0.00000	0	true	78.60	2.8958	true		7251	125.00
NZDUSD	H4	2025-06-17T20:00:00	0.60739	0.60336	0.00403	Bear	0.60371	35.0	8.6849	Retracement	Single	0	1	0.00000	0	true	23.60	14.9151	true		12837	125.00
NZDUSD	H4	2025-06-17T16:00:00	0.60785	0.60587	0.00198	Bear	0.60739	152.0	76.7677	Retracement	Single	0	1	0.00000	0	true	78.60	1.8323	true		17531	125.00
NZDUSD	H4	2025-06-17T08:00:00	0.60711	0.60482	0.00229	Bull	0.60579	132.0	57.6419	Retracement	Single	0	1	0.00000	0	true	61.80	4.1581	true		12714	125.00
NZDUSD	H4	2025-06-17T00:00:00	0.60782	0.60562	0.00220	Bear	0.60610	48.0	21.8182	Retracement	Single	0	1	0.00000	0	true	23.60	1.7818	true		7875	125.00
NZDUSD	H4	2025-06-16T16:00:00	0.60585	0.60356	0.00229	Bull	0.60557	28.0	12.2271	Retracement	Single	0	1	0.00000	0	true	23.60	11.3729	true		16576	125.00
NZDUSD	H4	2025-06-16T12:00:00	0.60397	0.60141	0.00256	Bull	0.60356	41.0	16.0156	Retracement	Single	0	1	0.00000	0	true	23.60	7.5844	true		8894	125.00
NZDUSD	H4	2025-06-13T04:00:00	0.60678	0.60079	0.00599	Bear	0.60429	350.0	58.4307	Retracement	Single	0	1	0.00000	0	true	61.80	3.3693	true		18553	125.00
NZDUSD	H4	2025-06-12T12:00:00	0.60419	0.60045	0.00374	Bull	0.60296	123.0	32.8877	Retracement	Single	0	1	0.00000	0	true	38.20	5.3123	true		15560	125.00
NZDUSD	H4	2025-06-12T08:00:00	0.60406	0.60147	0.00259	Bull	0.60045	361.0	139.3822	Extension	Engulf	0	1	0.00000	0	true	100.00	39.3822	true		13124	125.00
NZDUSD	H4	2025-06-12T04:00:00	0.60373	0.60207	0.00166	Bull	0.60147	226.0	136.1446	Extension	Engulf	0	1	0.00000	0	true	100.00	36.1446	true		9833	125.00
NZDUSD	H4	2025-06-11T20:00:00	0.60523	0.60340	0.00183	Bear	0.60485	145.0	79.2350	Retracement	Single	0	1	0.00000	0	true	78.60	0.6350	true		7201	125.00
NZDUSD	H4	2025-06-11T08:00:00	0.60506	0.60238	0.00268	Bear	0.60389	151.0	56.3433	Retracement	Single	0	1	0.00000	0	true	61.80	5.4567	true		8060	125.00
NZDUSD	H4	2025-06-11T04:00:00	0.60605	0.60376	0.00229	Bear	0.60506	130.0	56.7686	Retracement	Single	0	1	0.00000	0	true	61.80	5.0314	true		8135	125.00
NZDUSD	H4	2025-06-09T08:00:00	0.60405	0.60164	0.00241	Bull	0.60305	100.0	41.4938	Retracement	Single	0	1	0.00000	0	true	38.20	3.2938	true		7748	125.00
NZDUSD	H4	2025-06-09T04:00:00	0.60268	0.59987	0.00281	Bull	0.60164	104.0	37.0107	Retracement	Single	0	1	0.00000	0	true	38.20	1.1893	true		7952	125.00
NZDUSD	H4	2025-06-06T16:00:00	0.60425	0.60166	0.00259	Bear	0.60278	112.0	43.2432	Retracement	Single	0	1	0.00000	0	true	38.20	5.0432	true		19973	125.00
NZDUSD	H4	2025-06-06T12:00:00	0.60470	0.60224	0.00246	Bear	0.60425	201.0	81.7073	Retracement	Single	0	1	0.00000	0	true	78.60	3.1073	true		13086	125.00
NZDUSD	H4	2025-06-06T04:00:00	0.60475	0.60302	0.00173	Bull	0.60249	226.0	130.6358	Extension	Engulf	0	1	0.00000	0	true	100.00	30.6358	true		6333	125.00
NZDUSD	H4	2025-06-05T20:00:00	0.60790	0.60381	0.00409	Bear	0.60459	78.0	19.0709	Retracement	Single	0	1	0.00000	0	true	23.60	4.5291	true		6679	125.00
NZDUSD	H4	2025-06-05T12:00:00	0.60438	0.60248	0.00190	Bull	0.60383	55.0	28.9474	Retracement	Single	0	1	0.00000	0	true	23.60	5.3474	true		12220	125.00
NZDUSD	H4	2025-06-04T16:00:00	0.60226	0.60088	0.00138	Bull	0.60138	88.0	63.7681	Retracement	Single	0	1	0.00000	0	true	61.80	1.9681	true		15103	125.00
NZDUSD	H4	2025-06-04T12:00:00	0.60151	0.59906	0.00245	Bull	0.60088	63.0	25.7143	Retracement	Single	0	1	0.00000	0	true	23.60	2.1143	true		10179	125.00
NZDUSD	H4	2025-06-03T12:00:00	0.60144	0.59893	0.00251	Bear	0.60094	201.0	80.0797	Retracement	Single	0	1	0.00000	0	true	78.60	1.4797	true		9672	125.00
NZDUSD	H4	2025-06-03T08:00:00	0.60527	0.60082	0.00445	Bear	0.60144	62.0	13.9326	Retracement	Single	0	1	0.00000	0	true	23.60	9.6674	true		12737	125.00
NZDUSD	H4	2025-06-03T00:00:00	0.60426	0.60187	0.00239	Bull	0.60240	186.0	77.8243	Retracement	Single	0	1	0.00000	0	true	78.60	0.7757	true		4418	125.00
NZDUSD	H4	2025-06-02T20:00:00	0.60377	0.60041	0.00336	Bull	0.60187	190.0	56.5476	Retracement	Single	0	1	0.00000	0	true	61.80	5.2524	true		4000	125.00
NZDUSD	H4	2025-06-02T16:00:00	0.60236	0.60089	0.00147	Bull	0.60041	195.0	132.6531	Extension	Engulf	0	1	0.00000	0	true	100.00	32.6531	true		13715	125.00
NZDUSD	H4	2025-06-02T12:00:00	0.60261	0.59901	0.00360	Bull	0.60041	220.0	61.1111	Retracement	Inside	1	2	0.00000	0	true	61.80	0.6889	true		9122	125.00
NZDUSD	H4	2025-06-02T08:00:00	0.60077	0.59888	0.00189	Bull	0.59901	176.0	93.1217	Retracement	Single	0	1	0.00000	0	true	100.00	6.8783	true		8926	125.00
NZDUSD	H4	2025-06-02T04:00:00	0.59949	0.59556	0.00393	Bull	0.59888	61.0	15.5216	Retracement	Single	0	1	0.00000	0	true	23.60	8.0784	true		7216	125.00
NZDUSD	H4	2025-05-30T20:00:00	0.59733	0.59466	0.00267	Bull	0.59592	141.0	52.8090	Retracement	Single	0	1	0.00000	0	true	50.00	2.8090	true		5393	125.00
NZDUSD	H4	2025-05-30T16:00:00	0.59676	0.59460	0.00216	Bull	0.59466	210.0	97.2222	Retracement	Single	0	1	0.00000	0	true	100.00	2.7778	true		16653	125.00
NZDUSD	H4	2025-05-30T08:00:00	0.59885	0.59587	0.00298	Bear	0.59800	213.0	71.4765	Retracement	Single	0	1	0.00000	0	true	78.60	7.1235	true		11482	125.00
NZDUSD	H4	2025-05-29T12:00:00	0.59697	0.59298	0.00399	Bull	0.59570	127.0	31.8296	Retracement	Single	0	1	0.00000	0	true	38.20	6.3704	true		12612	125.00
NZDUSD	H4	2025-05-29T04:00:00	0.59754	0.59448	0.00306	Bear	0.59534	86.0	28.1046	Retracement	Single	0	1	0.00000	0	true	23.60	4.5046	true		13148	125.00
NZDUSD	H4	2025-05-28T20:00:00	0.59654	0.59428	0.00226	Bull	0.59546	108.0	47.7876	Retracement	Single	0	1	0.00000	0	true	50.00	2.2124	true		5652	125.00
NZDUSD	H4	2025-05-28T08:00:00	0.59784	0.59226	0.00558	Bull	0.59417	367.0	65.7706	Retracement	Inside	4	4	0.00000	0	true	61.80	3.9706	true		10711	125.00
NZDUSD	H4	2025-05-27T20:00:00	0.59707	0.59388	0.00319	Bear	0.59624	236.0	73.9812	Retracement	Inside	1	2	0.00000	0	true	78.60	4.6188	true		4468	125.00
NZDUSD	H4	2025-05-27T08:00:00	0.60054	0.59775	0.00279	Bear	0.59941	166.0	59.4982	Retracement	Single	0	1	0.00000	0	true	61.80	2.3018	true		12697	125.00
NZDUSD	H4	2025-05-26T20:00:00	0.60158	0.60019	0.00139	Bear	0.60033	14.0	10.0719	Retracement	Single	0	1	0.00000	0	true	23.60	13.5281	true		2229	125.00
NZDUSD	H4	2025-05-26T12:00:00	0.60285	0.60124	0.00161	Bear	0.60174	50.0	31.0559	Retracement	Single	0	1	0.00000	0	true	38.20	7.1441	true		8072	125.00
NZDUSD	H4	2025-05-26T04:00:00	0.59959	0.59723	0.00236	Bull	0.59933	26.0	11.0169	Retracement	Single	0	1	0.00000	0	true	23.60	12.5831	true		10052	125.00
NZDUSD	H4	2025-05-23T20:00:00	0.59843	0.59470	0.00373	Bull	0.59793	50.0	13.4048	Retracement	Single	0	1	0.00000	0	true	23.60	10.1952	true		4213	125.00
NZDUSD	H4	2025-05-23T16:00:00	0.59680	0.59400	0.00280	Bull	0.59470	210.0	75.0000	Retracement	Single	0	1	0.00000	0	true	78.60	3.6000	true		12912	125.00
NZDUSD	H4	2025-05-23T12:00:00	0.59464	0.59115	0.00349	Bull	0.59400	64.0	18.3381	Retracement	Single	0	1	0.00000	0	true	23.60	5.2619	true		13936	125.00
NZDUSD	H4	2025-05-23T08:00:00	0.59208	0.59005	0.00203	Bull	0.59115	93.0	45.8128	Retracement	Single	0	1	0.00000	0	true	50.00	4.1872	true		8571	125.00
NZDUSD	H4	2025-05-23T04:00:00	0.59033	0.58896	0.00137	Bull	0.59005	28.0	20.4380	Retracement	Single	0	1	0.00000	0	true	23.60	3.1620	true		5793	125.00
NZDUSD	H4	2025-05-22T20:00:00	0.59137	0.58947	0.00190	Bear	0.59034	87.0	45.7895	Retracement	Single	0	1	0.00000	0	true	50.00	4.2105	true		6007	125.00
NZDUSD	H4	2025-05-22T12:00:00	0.59372	0.59178	0.00194	Bear	0.59185	7.0	3.6082	Retracement	Single	0	1	0.00000	0	true	23.60	19.9918	true		11450	125.00
NZDUSD	H4	2025-05-22T08:00:00	0.59385	0.59193	0.00192	Bear	0.59372	179.0	93.2292	Retracement	Single	0	1	0.00000	0	true	100.00	6.7708	true		11898	125.00
NZDUSD	H4	2025-05-22T04:00:00	0.59411	0.59269	0.00142	Bear	0.59385	116.0	81.6901	Retracement	Single	0	1	0.00000	0	true	78.60	3.0901	true		8983	125.00
NZDUSD	H4	2025-05-22T00:00:00	0.59653	0.59330	0.00323	Bear	0.59411	81.0	25.0774	Retracement	Single	0	1	0.00000	0	true	23.60	1.4774	true		5630	125.00
NZDUSD	H4	2025-05-21T16:00:00	0.59508	0.59240	0.00268	Bull	0.59362	146.0	54.4776	Retracement	Single	0	1	0.00000	0	true	50.00	4.4776	true		14165	125.00
NZDUSD	H4	2025-05-21T04:00:00	0.59387	0.59143	0.00244	Bull	0.59309	78.0	31.9672	Retracement	Single	0	1	0.00000	0	true	38.20	6.2328	true		8145	125.00
NZDUSD	H4	2025-05-21T00:00:00	0.59242	0.59113	0.00129	Bull	0.59143	99.0	76.7442	Retracement	Single	0	1	0.00000	0	true	78.60	1.8558	true		4318	125.00
NZDUSD	H4	2025-05-20T20:00:00	0.59173	0.58967	0.00206	Bull	0.59113	60.0	29.1262	Retracement	Single	0	1	0.00000	0	true	23.60	5.5262	true		4896	125.00
NZDUSD	H4	2025-05-20T12:00:00	0.59308	0.59096	0.00212	Bear	0.59211	115.0	54.2453	Retracement	Single	0	1	0.00000	0	true	50.00	4.2453	true		8275	125.00
NZDUSD	H4	2025-05-20T08:00:00	0.59273	0.59107	0.00166	Bear	0.59308	201.0	121.0843	Extension	Engulf	0	1	0.00000	0	true	100.00	21.0843	true		13158	125.00
NZDUSD	H4	2025-05-20T04:00:00	0.59305	0.59184	0.00121	Bear	0.59273	89.0	73.5537	Retracement	Single	0	1	0.00000	0	true	78.60	5.0463	true		9030	125.00
NZDUSD	H4	2025-05-19T16:00:00	0.59170	0.58967	0.00203	Bull	0.59016	154.0	75.8621	Retracement	Single	0	1	0.00000	0	true	78.60	2.7379	true		14531	125.00
NZDUSD	H4	2025-05-19T12:00:00	0.59024	0.58788	0.00236	Bull	0.58967	57.0	24.1525	Retracement	Single	0	1	0.00000	0	true	23.60	0.5525	true		12081	125.00
NZDUSD	H4	2025-05-16T16:00:00	0.59093	0.58889	0.00204	Bear	0.58985	96.0	47.0588	Retracement	Single	0	1	0.00000	0	true	50.00	2.9412	true		11447	125.00
NZDUSD	H4	2025-05-16T08:00:00	0.59064	0.58648	0.00416	Bull	0.59019	45.0	10.8173	Retracement	Single	0	1	0.00000	0	true	23.60	12.7827	true		7626	125.00
NZDUSD	H4	2025-05-15T16:00:00	0.58905	0.58648	0.00257	Bear	0.58861	213.0	82.8794	Retracement	Single	0	1	0.00000	0	true	78.60	4.2794	true		15326	125.00
NZDUSD	H4	2025-05-15T12:00:00	0.59094	0.58812	0.00282	Bear	0.58905	93.0	32.9787	Retracement	Single	0	1	0.00000	0	true	38.20	5.2213	true		9643	125.00
NZDUSD	H4	2025-05-15T08:00:00	0.59148	0.58909	0.00239	Bear	0.59094	185.0	77.4059	Retracement	Single	0	1	0.00000	0	true	78.60	1.1941	true		11032	125.00
NZDUSD	H4	2025-05-15T04:00:00	0.59024	0.58853	0.00171	Bear	0.59148	295.0	172.5146	Extension	Single	0	1	0.00000	0	true	100.00	72.5146	true		8693	125.00
NZDUSD	H4	2025-05-15T00:00:00	0.59091	0.58920	0.00171	Bear	0.59024	104.0	60.8187	Retracement	Single	0	1	0.00000	0	true	61.80	0.9813	true		5077	125.00
NZDUSD	H4	2025-05-14T20:00:00	0.59418	0.58969	0.00449	Bear	0.59091	122.0	27.1715	Retracement	Single	0	1	0.00000	0	true	23.60	3.5715	true		6097	125.00
NZDUSD	H4	2025-05-14T16:00:00	0.59675	0.59377	0.00298	Bear	0.59418	41.0	13.7584	Retracement	Single	0	1	0.00000	0	true	23.60	9.8416	true		16563	125.00
NZDUSD	H4	2025-05-13T20:00:00	0.59385	0.59001	0.00384	Bull	0.59330	55.0	14.3229	Retracement	Single	0	1	0.00000	0	true	23.60	9.2771	true		4320	125.00
NZDUSD	H4	2025-05-13T16:00:00	0.59117	0.58857	0.00260	Bull	0.59001	116.0	44.6154	Retracement	Single	0	1	0.00000	0	true	50.00	5.3846	true		16452	125.00
NZDUSD	H4	2025-05-13T12:00:00	0.58980	0.58821	0.00159	Bull	0.58857	123.0	77.3585	Retracement	Single	0	1	0.00000	0	true	78.60	1.2415	true		9519	125.00
NZDUSD	H4	2025-05-13T04:00:00	0.58639	0.58459	0.00180	Bull	0.58457	182.0	101.1111	Extension	Engulf	0	1	0.00000	0	true	100.00	1.1111	true		8512	125.00
NZDUSD	H4	2025-05-12T20:00:00	0.58900	0.58525	0.00375	Bear	0.58608	83.0	22.1333	Retracement	Single	0	1	0.00000	0	true	23.60	1.4667	true		4802	125.00
NZDUSD	H4	2025-05-12T16:00:00	0.58933	0.58609	0.00324	Bear	0.58900	291.0	89.8148	Retracement	Single	0	1	0.00000	0	true	100.00	10.1852	true		12295	125.00
NZDUSD	H4	2025-05-12T12:00:00	0.59395	0.58739	0.00656	Bear	0.58933	194.0	29.5732	Retracement	Single	0	1	0.00000	0	true	23.60	5.9732	true		13675	125.00
NZDUSD	H4	2025-05-12T04:00:00	0.59249	0.58994	0.00255	Bull	0.59174	75.0	29.4118	Retracement	Single	0	1	0.00000	0	true	23.60	5.8118	true		9870	125.00
NZDUSD	H4	2025-05-09T08:00:00	0.58975	0.58695	0.00280	Bull	0.58882	93.0	33.2143	Retracement	Single	0	1	0.00000	0	true	38.20	4.9857	true		9781	125.00
